StationID,TypeID,MeasurementDate,Value,QualityFlag
US1FLGD0001,1,2026-02-05,0.37,Good
US1FLGD0001,1,2026-02-06,0.0,Good
US1FLGD0001,1,2026-02-07,0.0,Good
US1FLGD0001,1,2026-02-08,0.0,Good
US1FLGD0001,1,2026-02-09,0.0,Good
US1FLGD0001,1,2026-02-10,0.0,Good
US1FLGD0001,1,2026-02-11,0.0,Good
US1FLGD0001,1,2026-02-12,0.0,Good
US1FLGD0001,1,2026-02-13,0.0,Good
US1FLGD0001,1,2026-02-14,0.0,Good
US1FLGD0001,1,2026-02-15,0.0,Good
US1FLGD0001,1,2026-02-16,0.45,Good
US1FLGD0001,1,2026-02-17,0.0,Good
US1FLGD0001,1,2026-02-18,0.0,Good
US1FLGD0001,1,2026-02-19,0.04,Good
US1FLGD0001,1,2026-02-20,0.01,Good
US1FLGD0001,1,2026-02-21,0.01,Good
US1FLGD0001,1,2026-02-22,0.09,Good
US1FLGD0001,1,2026-02-24,0.0,Good
US1FLGD0001,1,2026-02-25,0.0,Good
US1FLGD0001,1,2026-02-26,0.01,Good
US1FLGD0001,1,2026-02-27,0.22,Good
US1FLGD0001,1,2026-02-28,0.43,Good
US1FLGD0001,1,2026-03-01,0.0,Good
US1FLGD0001,1,2026-03-03,0.0,Good
US1FLGD0001,1,2026-03-04,0.0,Good
US1FLGD0001,1,2026-03-05,0.0,Good
US1FLGD0001,1,2026-03-06,0.0,Good
US1FLGD0001,1,2026-03-07,0.0,Good
US1FLGD0001,1,2026-03-08,0.0,Good
US1FLGD0001,1,2026-03-09,0.0,Good
US1FLGD0001,1,2026-03-10,0.0,Good
US1FLGD0001,1,2026-03-11,0.0,Good
US1FLGD0001,1,2026-03-12,0.21,Good
US1FLGD0001,1,2026-03-13,0.16,Good
US1FLGD0001,1,2026-03-14,0.0,Good
US1FLGD0001,1,2026-03-15,0.0,Good
US1FLGD0001,1,2026-03-16,0.67,Good
US1FLGD0001,1,2026-03-17,2.77,Good
US1FLGD0001,1,2026-03-18,0.0,Good
US1FLGD0001,1,2026-03-19,0.0,Good
US1FLGD0001,1,2026-03-20,0.0,Good
US1FLGD0001,1,2026-03-21,0.0,Good
US1FLGD0001,1,2026-03-22,0.0,Good
US1FLGD0001,1,2026-03-23,0.0,Good
US1FLGD0001,1,2026-03-24,0.0,Good
US1FLGD0001,1,2026-03-25,0.0,Good
USW00013889,1,2026-01-01,0.0,Good
USW00013889,1,2026-01-02,0.0,Good
USW00013889,1,2026-01-03,0.63,Good
USW00013889,1,2026-01-04,0.0,Good
USW00013889,1,2026-01-05,0.0,Good
USW00013889,1,2026-01-06,0.0,Good
USW00013889,1,2026-01-07,0.0,Good
USW00013889,1,2026-01-08,0.0,Good
USW00013889,1,2026-01-09,0.0,Good
USW00013889,1,2026-01-10,0.0,Good
USW00013889,1,2026-01-11,0.02,Good
USW00013889,1,2026-01-12,0.0,Good
USW00013889,1,2026-01-13,0.0,Good
USW00013889,1,2026-01-14,0.0,Good
USW00013889,1,2026-01-15,0.0,Good
USW00013889,1,2026-01-16,0.0,Good
USW00013889,1,2026-01-17,0.0,Good
USW00013889,1,2026-01-18,0.42,Good
USW00013889,1,2026-01-19,0.0,Good
USW00013889,1,2026-01-20,0.0,Good
USW00013889,1,2026-01-21,0.0,Good
USW00013889,1,2026-01-22,0.0,Good
USW00013889,1,2026-01-23,0.0,Good
USW00013889,1,2026-01-24,0.0,Good
USW00013889,1,2026-01-25,0.0,Good
USW00013889,1,2026-01-26,0.23,Good
USW00013889,1,2026-01-27,0.0,Good
USW00013889,1,2026-01-28,0.0,Good
USW00013889,1,2026-01-29,0.0,Good
USW00013889,1,2026-01-30,0.0,Good
USW00013889,1,2026-01-31,0.0,Good
USW00013889,1,2026-02-01,0.0,Good
USW00013889,1,2026-02-02,0.0,Good
USW00013889,1,2026-02-03,0.0,Good
USW00013889,1,2026-02-04,0.0,Good
USW00013889,1,2026-02-05,0.06,Good
USW00013889,1,2026-02-06,0.0,Good
USW00013889,1,2026-02-07,0.0,Good
USW00013889,1,2026-02-08,0.0,Good
USW00013889,1,2026-02-09,0.0,Good
USW00013889,1,2026-02-10,0.0,Good
USW00013889,1,2026-02-11,0.01,Good
USW00013889,1,2026-02-12,0.0,Good
USW00013889,1,2026-02-13,0.0,Good
USW00013889,1,2026-02-14,0.0,Good
USW00013889,1,2026-02-15,0.38,Good
USW00013889,1,2026-02-16,0.0,Good
USW00013889,1,2026-02-17,0.0,Good
USW00013889,1,2026-02-18,0.0,Good
USW00013889,1,2026-02-19,0.0,Good
USW00013889,1,2026-02-20,0.0,Good
USW00013889,1,2026-02-21,0.0,Good
USW00013889,1,2026-02-22,0.0,Good
USW00013889,1,2026-02-23,0.0,Good
USW00013889,1,2026-02-24,0.0,Good
USW00013889,1,2026-02-25,0.0,Good
USW00013889,1,2026-02-26,0.0,Good
USW00013889,1,2026-02-27,0.22,Good
USW00013889,1,2026-02-28,0.0,Good
USW00013889,1,2026-03-01,0.0,Good
USW00013889,1,2026-03-02,0.0,Good
USW00013889,1,2026-03-03,0.0,Good
USW00013889,1,2026-03-04,0.0,Good
USW00013889,1,2026-03-05,0.0,Good
USW00013889,1,2026-03-06,0.0,Good
USW00013889,1,2026-03-07,0.0,Good
USW00013889,1,2026-03-08,0.47,Good
USW00013889,1,2026-03-09,0.0,Good
USW00013889,1,2026-03-10,0.0,Good
USW00013889,1,2026-03-11,0.0,Good
USW00013889,1,2026-03-12,0.26,Good
USW00013889,1,2026-03-13,0.0,Good
USW00013889,1,2026-03-14,0.0,Good
USW00013889,1,2026-03-15,0.32,Good
USW00013889,1,2026-03-16,0.64,Good
USW00013889,1,2026-03-17,0.0,Good
USW00013889,1,2026-03-18,0.0,Good
USW00013889,1,2026-03-19,0.0,Good
USW00013889,1,2026-03-20,0.0,Good
USW00013889,1,2026-03-21,0.0,Good
USW00013889,1,2026-03-22,0.0,Good
USW00013889,1,2026-03-23,0.0,Good
USW00013889,1,2026-03-24,0.0,Good
USW00013889,1,2026-03-25,0.0,Good
USW00003855,1,2026-01-01,0.0,Good
USW00003855,1,2026-01-02,0.02,Good
USW00003855,1,2026-01-03,0.2,Good
USW00003855,1,2026-01-04,0.0,Good
USW00003855,1,2026-01-05,0.0,Good
USW00003855,1,2026-01-06,0.0,Good
USW00003855,1,2026-01-07,0.0,Good
USW00003855,1,2026-01-08,0.01,Good
USW00003855,1,2026-01-09,0.0,Good
USW00003855,1,2026-01-10,0.08,Good
USW00003855,1,2026-01-11,0.0,Good
USW00003855,1,2026-01-12,0.0,Good
USW00003855,1,2026-01-13,0.0,Good
USW00003855,1,2026-01-14,0.1,Good
USW00003855,1,2026-01-15,0.0,Good
USW00003855,1,2026-01-16,0.0,Good
USW00003855,1,2026-01-17,0.02,Good
USW00003855,1,2026-01-18,0.08,Good
USW00003855,1,2026-01-19,0.0,Good
USW00003855,1,2026-01-20,0.0,Good
USW00003855,1,2026-01-21,0.0,Good
USW00003855,1,2026-01-22,0.0,Good
USW00003855,1,2026-01-23,0.0,Good
USW00003855,1,2026-01-24,0.0,Good
USW00003855,1,2026-01-25,0.73,Good
USW00003855,1,2026-01-26,0.0,Good
USW00003855,1,2026-01-27,0.0,Good
USW00003855,1,2026-01-28,0.0,Good
USW00003855,1,2026-01-29,0.0,Good
USW00003855,1,2026-01-30,0.0,Good
USW00003855,1,2026-01-31,0.0,Good
USW00003855,1,2026-02-01,0.0,Good
USW00003855,1,2026-02-02,0.0,Good
USW00003855,1,2026-02-03,0.0,Good
USW00003855,1,2026-02-04,0.19,Good
USW00003855,1,2026-02-05,0.0,Good
USW00003855,1,2026-02-06,0.0,Good
USW00003855,1,2026-02-07,0.0,Good
USW00003855,1,2026-02-08,0.0,Good
USW00003855,1,2026-02-09,0.0,Good
USW00003855,1,2026-02-10,0.0,Good
USW00003855,1,2026-02-12,0.0,Good
USW00003855,1,2026-02-13,0.0,Good
USW00003855,1,2026-02-14,0.04,Good
USW00003855,1,2026-02-15,0.27,Good
USW00003855,1,2026-02-16,0.0,Good
USW00003855,1,2026-02-17,0.0,Good
USW00003855,1,2026-02-18,0.0,Good
USW00003855,1,2026-02-19,0.0,Good
USW00003855,1,2026-02-20,0.0,Good
USW00003855,1,2026-02-21,0.0,Good
USW00003855,1,2026-02-22,0.0,Good
USW00003855,1,2026-02-23,0.0,Good
USW00003855,1,2026-02-24,0.0,Good
USW00003855,1,2026-02-25,0.0,Good
USW00003855,1,2026-02-26,0.12,Good
USW00003855,1,2026-02-27,0.64,Good
USW00003855,1,2026-02-28,0.0,Good
USW00003855,1,2026-03-01,0.0,Good
USW00003855,1,2026-03-02,0.0,Good
USW00003855,1,2026-03-03,0.0,Good
USW00003855,1,2026-03-04,0.0,Good
USW00003855,1,2026-03-05,0.0,Good
USW00003855,1,2026-03-06,0.0,Good
USW00003855,1,2026-03-09,0.0,Good
USW00003855,1,2026-03-10,0.0,Good
USW00003855,1,2026-03-11,0.0,Good
USW00003855,1,2026-03-12,0.43,Good
USW00003855,1,2026-03-13,0.0,Good
USW00003855,1,2026-03-14,0.0,Good
USW00003855,1,2026-03-15,0.0,Good
USW00003855,1,2026-03-16,0.13,Good
USW00003855,1,2026-03-17,0.0,Good
USW00003855,1,2026-03-18,0.0,Good
USW00003855,1,2026-03-19,0.0,Good
USW00003855,1,2026-03-20,0.0,Good
USW00003855,1,2026-03-21,0.0,Good
USW00003855,1,2026-03-22,0.0,Good
USW00003855,1,2026-03-23,0.0,Good
USW00003855,1,2026-03-24,0.0,Good
USW00003855,1,2026-03-25,0.0,Good
US1FLHN0050,1,2026-01-04,0.2,Good
US1FLHN0050,1,2026-01-06,0.02,Good
US1FLHN0050,1,2026-01-07,0.02,Good
US1FLHN0050,1,2026-01-10,0.0,Good
US1FLHN0050,1,2026-01-12,0.15,Good
US1FLHN0050,1,2026-01-15,0.35,Good
US1FLHN0050,1,2026-01-18,0.06,Good
US1FLHN0050,1,2026-01-26,0.09,Good
US1FLHN0050,1,2026-02-05,0.15,Good
US1FLHN0050,1,2026-02-06,0.03,Good
US1FLHN0050,1,2026-02-16,1.3,Good
US1FLHN0050,1,2026-02-19,0.03,Good
US1FLHN0050,1,2026-02-21,0.02,Good
US1FLHN0050,1,2026-02-22,0.19,Good
US1FLHN0050,1,2026-02-23,0.02,Good
US1FLHN0050,1,2026-02-28,0.58,Good
US1FLHN0050,1,2026-03-01,0.03,Good
US1FLHN0050,1,2026-03-06,1.7,Good
US1FLHN0050,1,2026-03-08,0.02,Good
US1FLHN0050,1,2026-03-12,0.02,Good
US1FLHN0050,1,2026-03-13,0.19,Good
US1FLHN0050,1,2026-03-14,0.09,Good
US1FLHN0050,1,2026-03-15,0.03,Good
US1FLHN0050,1,2026-03-16,0.66,Good
US1FLHN0050,1,2026-03-17,0.25,Good
US1FLHN0050,1,2026-03-23,0.01,Good
US1FLHN0050,1,2026-03-24,0.02,Good
US1FLGD0003,1,2026-01-01,0.0,Good
US1FLGD0003,1,2026-01-02,0.0,Good
US1FLGD0003,1,2026-01-03,0.01,Good
US1FLGD0003,1,2026-01-04,1.81,Good
US1FLGD0003,1,2026-01-05,0.0,Good
US1FLGD0003,1,2026-01-06,0.0,Good
US1FLGD0003,1,2026-01-08,0.0,Good
US1FLGD0003,1,2026-01-09,0.0,Good
US1FLGD0003,1,2026-01-10,0.0,Good
US1FLGD0003,1,2026-01-11,0.25,Good
US1FLGD0003,1,2026-01-12,0.0,Good
US1FLGD0003,1,2026-01-13,0.0,Good
US1FLGD0003,1,2026-01-14,0.0,Good
US1FLGD0003,1,2026-01-15,0.0,Good
US1FLGD0003,1,2026-01-16,0.0,Good
US1FLGD0003,1,2026-01-26,0.4,Good
US1FLGD0003,1,2026-01-27,0.0,Good
US1FLGD0003,1,2026-01-28,0.0,Good
US1FLGD0003,1,2026-01-29,0.0,Good
US1FLGD0003,1,2026-01-30,0.0,Good
US1FLGD0003,1,2026-01-31,0.02,Good
US1FLGD0003,1,2026-02-01,0.0,Good
US1FLGD0003,1,2026-02-02,0.0,Good
US1FLGD0003,1,2026-02-03,0.0,Good
US1FLGD0003,1,2026-02-04,0.0,Good
US1FLGD0003,1,2026-02-05,0.41,Good
US1FLGD0003,1,2026-02-06,0.0,Good
US1FLGD0003,1,2026-02-07,0.0,Good
US1FLGD0003,1,2026-02-08,0.0,Good
US1FLGD0003,1,2026-02-09,0.0,Good
US1FLGD0003,1,2026-02-10,0.0,Good
US1FLGD0003,1,2026-02-11,0.0,Good
US1FLGD0003,1,2026-02-12,0.0,Good
US1FLGD0003,1,2026-02-13,0.0,Good
US1FLGD0003,1,2026-02-14,0.0,Good
US1FLGD0003,1,2026-02-15,0.0,Good
US1FLGD0003,1,2026-02-16,0.48,Good
US1FLGD0003,1,2026-02-17,0.0,Good
US1FLGD0003,1,2026-02-18,0.0,Good
US1FLGD0003,1,2026-02-19,0.05,Good
US1FLGD0003,1,2026-02-20,0.01,Good
US1FLGD0003,1,2026-02-21,0.01,Good
US1FLGD0003,1,2026-02-22,0.11,Good
US1FLGD0003,1,2026-02-23,0.0,Good
US1FLGD0003,1,2026-02-24,0.0,Good
US1FLGD0003,1,2026-02-25,0.0,Good
US1FLGD0003,1,2026-02-26,0.01,Good
US1FLGD0003,1,2026-02-27,0.21,Good
US1FLGD0003,1,2026-02-28,0.42,Good
US1FLGD0003,1,2026-03-01,0.0,Good
US1FLGD0003,1,2026-03-02,0.0,Good
US1FLGD0003,1,2026-03-03,0.0,Good
US1FLGD0003,1,2026-03-04,0.0,Good
US1FLGD0003,1,2026-03-05,0.0,Good
US1FLGD0003,1,2026-03-06,0.0,Good
US1FLGD0003,1,2026-03-07,0.0,Good
US1FLGD0003,1,2026-03-08,0.0,Good
US1FLGD0003,1,2026-03-09,0.0,Good
US1FLGD0003,1,2026-03-10,0.0,Good
US1FLGD0003,1,2026-03-11,0.0,Good
US1FLGD0003,1,2026-03-12,0.22,Good
US1FLGD0003,1,2026-03-13,0.17,Good
US1FLGD0003,1,2026-03-14,0.0,Good
US1FLGD0003,1,2026-03-15,0.0,Good
US1FLGD0003,1,2026-03-16,0.67,Good
US1FLGD0003,1,2026-03-17,2.74,Good
US1FLGD0003,1,2026-03-18,0.0,Good
US1FLGD0003,1,2026-03-19,0.0,Good
US1FLGD0003,1,2026-03-20,0.0,Good
US1FLGD0003,1,2026-03-21,0.0,Good
US1FLGD0003,1,2026-03-22,0.0,Good
US1FLGD0003,1,2026-03-23,0.0,Good
US1FLGD0003,1,2026-03-24,0.0,Good
US1FLGD0003,1,2026-03-25,0.0,Good
US1FLGD0004,1,2026-01-01,0.0,Good
US1FLGD0004,1,2026-01-02,0.0,Good
US1FLGD0004,1,2026-01-03,0.02,Good
US1FLGD0004,1,2026-01-04,1.72,Good
US1FLGD0004,1,2026-01-05,0.0,Good
US1FLGD0004,1,2026-01-06,0.0,Good
US1FLGD0004,1,2026-01-07,0.0,Good
US1FLGD0004,1,2026-01-08,0.0,Good
US1FLGD0004,1,2026-01-09,0.0,Good
US1FLGD0004,1,2026-01-10,0.0,Good
US1FLGD0004,1,2026-01-11,0.29,Good
US1FLGD0004,1,2026-01-12,0.0,Good
US1FLGD0004,1,2026-01-13,0.0,Good
US1FLGD0004,1,2026-01-14,0.0,Good
US1FLGD0004,1,2026-01-15,0.02,Good
US1FLGD0004,1,2026-01-16,0.0,Good
US1FLGD0004,1,2026-01-17,0.0,Good
US1FLGD0004,1,2026-01-18,0.72,Good
US1FLGD0004,1,2026-01-19,0.32,Good
US1FLGD0004,1,2026-01-20,0.0,Good
US1FLGD0004,1,2026-01-21,0.0,Good
US1FLGD0004,1,2026-01-22,0.0,Good
US1FLGD0004,1,2026-01-23,0.0,Good
US1FLGD0004,1,2026-01-24,0.02,Good
US1FLGD0004,1,2026-01-25,0.0,Good
US1FLGD0004,1,2026-01-26,0.45,Good
US1FLGD0004,1,2026-01-27,0.0,Good
US1FLGD0004,1,2026-01-28,0.0,Good
US1FLGD0004,1,2026-01-29,0.0,Good
US1FLGD0004,1,2026-01-30,0.0,Good
US1FLGD0004,1,2026-01-31,0.07,Good
US1FLGD0004,1,2026-02-01,0.0,Good
US1FLGD0004,1,2026-02-02,0.0,Good
US1FLGD0004,1,2026-02-03,0.0,Good
US1FLGD0004,1,2026-02-04,0.0,Good
US1FLGD0004,1,2026-02-05,0.48,Good
US1FLGD0004,1,2026-02-06,0.0,Good
US1FLGD0004,1,2026-02-07,0.0,Good
US1FLGD0004,1,2026-02-08,0.0,Good
US1FLGD0004,1,2026-02-09,0.0,Good
US1FLGD0004,1,2026-02-10,0.0,Good
US1FLGD0004,1,2026-02-11,0.0,Good
US1FLGD0004,1,2026-02-12,0.0,Good
US1FLGD0004,1,2026-02-13,0.0,Good
US1FLGD0004,1,2026-02-14,0.0,Good
US1FLGD0004,1,2026-02-15,0.0,Good
US1FLGD0004,1,2026-02-16,0.48,Good
US1FLGD0004,1,2026-02-17,0.0,Good
US1FLGD0004,1,2026-02-18,0.0,Good
US1FLGD0004,1,2026-02-19,0.02,Good
US1FLGD0004,1,2026-02-20,0.0,Good
US1FLGD0004,1,2026-02-21,0.0,Good
US1FLGD0004,1,2026-02-22,0.39,Good
US1FLGD0004,1,2026-02-23,0.0,Good
US1FLGD0004,1,2026-02-24,0.0,Good
US1FLGD0004,1,2026-02-26,0.0,Good
US1FLGD0004,1,2026-02-27,0.4,Good
US1FLGD0004,1,2026-02-28,0.12,Good
US1FLGD0004,1,2026-03-01,0.0,Good
US1FLGD0004,1,2026-03-02,0.0,Good
US1FLGD0004,1,2026-03-03,0.0,Good
US1FLGD0004,1,2026-03-04,0.0,Good
US1FLGD0004,1,2026-03-05,0.0,Good
US1FLGD0004,1,2026-03-06,0.0,Good
US1FLGD0004,1,2026-03-07,0.0,Good
US1FLGD0004,1,2026-03-08,0.0,Good
US1FLGD0004,1,2026-03-09,0.0,Good
US1FLGD0004,1,2026-03-10,0.0,Good
US1FLGD0004,1,2026-03-11,0.0,Good
US1FLGD0004,1,2026-03-12,0.2,Good
US1FLGD0004,1,2026-03-13,0.1,Good
US1FLGD0004,1,2026-03-14,0.0,Good
US1FLGD0004,1,2026-03-15,0.0,Good
US1FLGD0004,1,2026-03-16,0.0,Good
US1FLGD0004,1,2026-03-17,1.5,Good
US1FLGD0004,1,2026-03-18,0.0,Good
US1FLGD0004,1,2026-03-19,0.0,Good
US1FLGD0004,1,2026-03-20,0.0,Good
US1FLGD0004,1,2026-03-21,0.0,Good
US1FLGD0004,1,2026-03-22,0.0,Good
US1FLGD0004,1,2026-03-23,0.0,Good
US1FLGD0004,1,2026-03-24,0.0,Good
US1FLGD0004,1,2026-03-25,0.0,Good
US1FLGD0007,1,2026-01-01,0.0,Good
US1FLGD0007,1,2026-01-02,0.0,Good
US1FLGD0007,1,2026-01-03,0.0,Good
US1FLGD0007,1,2026-01-04,1.25,Good
US1FLGD0007,1,2026-01-05,0.0,Good
US1FLGD0007,1,2026-01-06,0.0,Good
US1FLGD0007,1,2026-01-07,0.0,Good
US1FLGD0007,1,2026-01-08,0.0,Good
US1FLGD0007,1,2026-01-09,0.0,Good
US1FLGD0007,1,2026-01-10,0.0,Good
US1FLGD0007,1,2026-01-11,0.25,Good
US1FLGD0007,1,2026-01-12,0.0,Good
US1FLGD0007,1,2026-01-13,0.0,Good
US1FLGD0007,1,2026-01-14,0.0,Good
US1FLGD0007,1,2026-01-15,0.0,Good
US1FLGD0007,1,2026-01-16,0.0,Good
US1FLGD0007,1,2026-01-17,0.0,Good
US1FLGD0007,1,2026-01-18,0.71,Good
US1FLGD0007,1,2026-01-19,0.36,Good
US1FLGD0007,1,2026-01-20,0.0,Good
US1FLGD0007,1,2026-01-21,0.0,Good
US1FLGD0007,1,2026-01-22,0.0,Good
US1FLGD0007,1,2026-01-23,0.0,Good
US1FLGD0007,1,2026-01-24,0.02,Good
US1FLGD0007,1,2026-01-25,0.0,Good
US1FLGD0007,1,2026-01-26,0.53,Good
US1FLGD0007,1,2026-01-27,0.0,Good
US1FLGD0007,1,2026-01-28,0.0,Good
US1FLGD0007,1,2026-01-29,0.0,Good
US1FLGD0007,1,2026-01-30,0.0,Good
US1FLGD0007,1,2026-01-31,0.0,Good
US1FLGD0007,1,2026-02-01,0.0,Good
US1FLGD0007,1,2026-02-02,0.0,Good
US1FLGD0007,1,2026-02-03,0.0,Good
US1FLGD0007,1,2026-02-04,0.0,Good
US1FLGD0007,1,2026-02-05,0.35,Good
US1FLGD0007,1,2026-02-06,0.0,Good
US1FLGD0007,1,2026-02-07,0.0,Good
US1FLGD0007,1,2026-02-08,0.0,Good
US1FLGD0007,1,2026-02-09,0.0,Good
US1FLGD0007,1,2026-02-10,0.0,Good
US1FLGD0007,1,2026-02-11,0.0,Good
US1FLGD0007,1,2026-02-12,0.03,Good
US1FLGD0007,1,2026-02-13,0.0,Good
US1FLGD0007,1,2026-02-14,0.0,Good
US1FLGD0007,1,2026-02-15,0.0,Good
US1FLGD0007,1,2026-02-16,0.69,Good
US1FLGD0007,1,2026-02-17,0.0,Good
US1FLGD0007,1,2026-02-18,0.0,Good
US1FLGD0007,1,2026-02-19,0.0,Good
US1FLGD0007,1,2026-02-20,0.0,Good
US1FLGD0007,1,2026-02-21,0.31,Good
US1FLGD0007,1,2026-02-22,0.03,Good
US1FLGD0007,1,2026-02-23,0.0,Good
US1FLGD0007,1,2026-02-24,0.0,Good
US1FLGD0007,1,2026-02-25,0.0,Good
US1FLGD0007,1,2026-02-26,0.0,Good
US1FLGD0007,1,2026-02-27,0.04,Good
US1FLGD0007,1,2026-02-28,0.39,Good
US1FLGD0007,1,2026-03-01,0.0,Good
US1FLGD0007,1,2026-03-02,0.0,Good
US1FLGD0007,1,2026-03-03,0.0,Good
US1FLGD0007,1,2026-03-04,0.0,Good
US1FLGD0007,1,2026-03-05,0.0,Good
US1FLGD0007,1,2026-03-06,0.0,Good
US1FLGD0007,1,2026-03-07,0.0,Good
US1FLGD0007,1,2026-03-08,0.0,Good
US1FLGD0007,1,2026-03-09,0.0,Good
US1FLGD0007,1,2026-03-10,0.0,Good
US1FLGD0007,1,2026-03-11,0.0,Good
US1FLGD0007,1,2026-03-12,0.0,Good
US1FLGD0007,1,2026-03-13,0.28,Good
US1FLGD0007,1,2026-03-14,0.0,Good
US1FLGD0007,1,2026-03-15,0.0,Good
US1FLGD0007,1,2026-03-16,0.61,Good
US1FLGD0007,1,2026-03-17,0.82,Good
US1FLGD0007,1,2026-03-18,0.0,Good
US1FLGD0007,1,2026-03-19,0.0,Good
US1FLGD0007,1,2026-03-20,0.0,Good
US1FLGD0007,1,2026-03-21,0.0,Good
US1FLGD0007,1,2026-03-22,0.0,Good
US1FLGD0007,1,2026-03-23,0.0,Good
US1FLGD0007,1,2026-03-24,0.0,Good
US1FLGD0007,1,2026-03-25,0.0,Good
US1FLMR0020,1,2026-01-04,0.43,Good
US1FLMR0020,1,2026-01-15,0.23,Good
US1FLMR0020,1,2026-01-16,0.0,Good
US1FLMR0020,1,2026-01-17,0.0,Good
US1FLMR0020,1,2026-01-18,0.0,Good
US1FLMR0020,1,2026-01-19,0.11,Good
US1FLMR0020,1,2026-01-20,0.0,Good
US1FLMR0020,1,2026-01-26,0.05,Good
US1FLMR0020,1,2026-01-27,0.03,Good
US1FLMR0020,1,2026-01-28,0.0,Good
US1FLMR0020,1,2026-01-29,0.0,Good
US1FLMR0020,1,2026-01-30,0.0,Good
US1FLMR0020,1,2026-02-05,0.16,Good
US1FLMR0020,1,2026-02-06,0.0,Good
US1FLMR0020,1,2026-02-16,1.21,Good
US1FLMR0020,1,2026-02-22,0.03,Good
US1FLMR0020,1,2026-02-28,0.99,Good
US1FLMR0020,1,2026-03-06,0.04,Good
US1FLMR0020,1,2026-03-07,0.0,Good
US1FLMR0020,1,2026-03-08,0.0,Good
US1FLMR0020,1,2026-03-09,0.12,Good
US1FLMR0020,1,2026-03-13,0.4,Good
US1FLMR0020,1,2026-03-14,0.11,Good
US1FLMR0020,1,2026-03-15,0.03,Good
US1FLMR0020,1,2026-03-16,0.45,Good
US1FLMR0020,1,2026-03-17,0.16,Good
US1FLPB0061,1,2026-01-01,0.0,Good
US1FLPB0061,1,2026-01-02,0.0,Good
US1FLPB0061,1,2026-01-03,0.0,Good
US1FLPB0061,1,2026-01-04,0.0,Good
US1FLPB0061,1,2026-01-05,0.0,Good
US1FLPB0061,1,2026-01-06,0.05,Good
US1FLPB0061,1,2026-01-07,0.0,Good
US1FLPB0061,1,2026-01-08,0.0,Good
US1FLPB0061,1,2026-01-09,0.0,Good
US1FLPB0061,1,2026-01-10,0.06,Good
US1FLPB0061,1,2026-01-11,0.0,Good
US1FLPB0061,1,2026-01-12,0.0,Good
US1FLPB0061,1,2026-01-13,0.18,Good
US1FLPB0061,1,2026-01-14,0.35,Good
US1FLPB0061,1,2026-01-15,0.01,Good
US1FLPB0061,1,2026-01-16,0.04,Good
US1FLPB0061,1,2026-01-17,0.0,Good
US1FLPB0061,1,2026-01-18,0.0,Good
US1FLPB0061,1,2026-01-19,0.01,Good
US1FLPB0061,1,2026-01-20,0.0,Good
US1FLPB0061,1,2026-01-21,0.0,Good
US1FLPB0061,1,2026-01-22,0.12,Good
US1FLPB0061,1,2026-01-23,0.01,Good
US1FLPB0061,1,2026-01-24,0.19,Good
US1FLPB0061,1,2026-01-25,0.01,Good
US1FLPB0061,1,2026-01-26,0.0,Good
US1FLPB0061,1,2026-01-27,0.14,Good
US1FLPB0061,1,2026-01-28,0.0,Good
US1FLPB0061,1,2026-01-29,0.0,Good
US1FLPB0061,1,2026-01-30,0.0,Good
US1FLPB0061,1,2026-01-31,0.04,Good
US1FLPB0061,1,2026-02-01,0.02,Good
US1FLPB0061,1,2026-02-02,0.0,Good
US1FLPB0061,1,2026-02-03,0.0,Good
US1FLPB0061,1,2026-02-04,0.0,Good
US1FLPB0061,1,2026-02-05,0.0,Good
US1FLPB0061,1,2026-02-06,0.13,Good
US1FLPB0061,1,2026-02-07,0.0,Good
US1FLPB0061,1,2026-02-08,0.0,Good
US1FLPB0061,1,2026-02-09,0.0,Good
US1FLPB0061,1,2026-02-10,0.0,Good
US1FLPB0061,1,2026-02-11,0.0,Good
US1FLPB0061,1,2026-02-12,0.0,Good
US1FLPB0061,1,2026-02-13,0.0,Good
US1FLPB0061,1,2026-02-14,0.0,Good
US1FLPB0061,1,2026-02-15,0.0,Good
US1FLPB0061,1,2026-02-16,0.26,Good
US1FLPB0061,1,2026-02-17,0.0,Good
US1FLPB0061,1,2026-02-18,0.0,Good
US1FLPB0061,1,2026-02-19,0.0,Good
US1FLPB0061,1,2026-02-20,0.0,Good
US1FLPB0061,1,2026-02-21,0.0,Good
US1FLPB0061,1,2026-02-22,0.0,Good
US1FLPB0061,1,2026-02-23,0.0,Good
US1FLPB0061,1,2026-02-24,0.0,Good
US1FLPB0061,1,2026-02-25,0.0,Good
US1FLPB0061,1,2026-02-26,0.0,Good
US1FLPB0061,1,2026-02-27,0.0,Good
US1FLPB0061,1,2026-02-28,0.0,Good
US1FLPB0061,1,2026-03-01,1.21,Good
US1FLPB0061,1,2026-03-02,0.0,Good
US1FLPB0061,1,2026-03-03,0.0,Good
US1FLPB0061,1,2026-03-04,0.03,Good
US1FLPB0061,1,2026-03-05,0.03,Good
US1FLPB0061,1,2026-03-06,0.01,Good
US1FLPB0061,1,2026-03-07,0.0,Good
US1FLPB0061,1,2026-03-08,0.0,Good
US1FLPB0061,1,2026-03-09,0.0,Good
US1FLPB0061,1,2026-03-10,0.0,Good
US1FLPB0061,1,2026-03-11,0.0,Good
US1FLPB0061,1,2026-03-12,0.0,Good
US1FLPB0061,1,2026-03-13,0.19,Good
